Time,Exchange,Symbol,LastPrice,BaseVolume,QuoteVolume,BidQty,BidPrice,AskPrice,AskQty
2021-02-19T17:04:42,BITTREX,ETH-EOS,0.00262391,89.42097935,33961.7690809,0,0.0026184,0.00262367,0
2021-02-19T17:04:42,BITTREX,USDT-EOS,5.10000001,723174.90567798,142376.52316075,0,5.09263749,5.10107415,0
2021-02-19T17:04:42,BITTREX,BTC-HEDG,0.00002581,0.50433232,18591.84766772,0,0.00002475,0.00002577,0
2021-02-19T17:04:42,BITTREX,USD-HBAR,0.14352356,734583.02967349,5093917.86136631,0,0.14211656,0.14313919,0
2021-02-19T17:04:42,BITTREX,USDT-VET,0.0538298,87032.25945589,1607166.02032656,0,0.0527298,0.05377902,0
2021-02-19T17:04:42,BITTREX,USD-DCR,134.83828776,50900.47426271,381.60338425,0,132.87303346,135.99999446,0
2021-02-19T17:04:42,BITTREX,BTC-LINK,0.00063317,29.09238994,45972.94642629,0,0.00063705,0.00063785,0
2021-02-19T17:04:42,BITTREX,USD-EOS,5.10045002,669203.76572827,132723.28041423,0,5.09522071,5.10326785,0
2021-02-19T17:04:42,BITTREX,BTC-XTZ,0.0000899,7.72119677,82723.81749618,0,0.00009053,0.00009078,0
2021-02-19T17:04:42,BITTREX,ETH-XTZ,0.00250929,30.19988928,11934.47604079,0,0.0025157,0.00252956,0
2021-02-19T17:04:42,BITTREX,BTC-CTC,0.00006319,3.05276928,47027.35105708,0,0.00005978,0.00006248,0
2021-02-19T17:04:42,BITTREX,USD-ATOM,22.37214002,559305.1615135,24430.94774799,0,22.36911613,22.47099945,0
2021-02-19T17:04:42,BITTREX,ETH-LINK,0.01763089,139.41723275,8128.80399728,0,0.01766184,0.01779572,0
2021-02-19T17:04:42,BITTREX,USDT-LINK,34.36593184,1581972.3701008,47177.7569696,0,34.52286782,34.58864741,0
2021-02-19T17:04:42,BITTREX,BTC-WICC,0.00000639,0.03815414,5827.3094299,0,0.00000643,0.00000713,0
2021-02-19T17:04:42,BITTREX,USD-RVN,0.12930995,2641443.37137639,23607783.0184573,0,0.1287329,0.13012626,0
2021-02-19T17:04:42,BITTREX,USDT-CKB,0.0095401,14092.9175287,1423657.07292069,0,0.0095401,0.01100048,0
2021-02-19T17:04:42,BITTREX,USDT-MOF,0.22,20994.34225979,99299.19484756,0,0.21317065,0.21791999,0
2021-02-19T17:04:42,BITTREX,BTC-CVT,0.00000227,0.27295493,117252.0738958,0,0.00000221,0.00000235,0
2021-02-19T17:04:42,BITTREX,USDT-CRO,0.13355103,5125702.14509057,41329704.8432168,0,0.13355207,0.13435331,0
2021-02-19T17:04:42,BITTREX,BTC-SXP,0.000064,9.65999181,152456.82162802,0,0.000063,0.0000646,0
2021-02-19T17:04:42,BITTREX,USDT-BOA,0.17789624,12139.9594131,66295.02986442,0,0.17000102,0.199,0
2021-02-19T17:04:42,BITTREX,EUR-BTC,44615.164,1306164.02764735,29.86828535,0,44617.1,44716.02,0
2021-02-19T17:04:42,BITTREX,EUR-ETH,1602.749,479607.35176388,300.3861512,0,1600.56,1604.48,0
2021-02-19T17:04:42,BITTREX,EUR-TRX,0.04967,12894.22758564,259984.27614871,0,0.04935,0.05033,0
2021-02-19T17:04:42,BITTREX,ETH-OGN,0.00021014,5.18155739,21695.14230339,0,0.00019117,0.00029584,0
2021-02-19T17:04:42,BITTREX,BTC-OXT,0.00001116,1.38811792,117488.26179821,0,0.00001117,0.00001127,0
2021-02-19T17:04:42,BITTREX,USDT-OXT,0.60692,28277.55746897,46014.93856217,0,0.60645,0.61124,0
2021-02-19T17:04:42,BITTREX,BTC-ICX,0.00004121,7.70706017,180014.813724,0,0.00004116,0.00004198,0
2021-02-19T17:04:42,BITTREX,USDT-BRZ,0.18,3.93246681,21.84703787,0,0.18,0.18682,0
2021-02-19T17:04:42,BITTREX,BTC-XUC,0.00001899,6.68294565,337927.02130152,0,0.00001911,0.00001931,0
2021-02-19T17:04:42,BITTREX,USDT-XUC,1.03517,322907.85129641,315586.01698861,0,1.0180346,1.04709061,0
2021-02-19T17:04:42,BITTREX,USDT-UCT,0.00516,33.5598521,6808.10503876,0,0.00461,0.00519,0
