Time,Exchange,Symbol,LastPrice,BaseVolume,QuoteVolume,BidQty,BidPrice,AskPrice,AskQty
2021-02-19T17:05:02,BITFINEX,tIOTBTC,0.00002736,2476242.565723,0,21146.81678184,0.00002736,0.00002744,545209.05348637
2021-02-19T17:05:02,BITFINEX,tGNTUSD,0.412,603057.07665274,0,9361.47293211,0.41001,0.48982,15255.87853442
2021-02-19T17:05:02,BITFINEX,tETPUSD,0.23121,326933.36650502,0,27049.46664106,0.23002,0.23999,33443.13273154
2021-02-19T17:05:02,BITFINEX,tQTMUSD,7.2211,11158.59979275,0,2355.14309043,7.1755,7.203,2742.36573424
2021-02-19T17:05:02,BITFINEX,tIOTETH,0.00076207,283598.6525831,0,149250.05682668,0.00076272,0.00076671,230987.23457682
2021-02-19T17:05:02,BITFINEX,tBTCUSD,54174,8561.32308244,0,7.5496888,54173,54174,12.90930973
2021-02-19T17:05:02,BITFINEX,tIOTEUR,1.22209895,830979.17480017,0,536071.84527371,1.2235,1.2249,340984.34962452
2021-02-19T17:05:02,BITFINEX,tBATETH,0.00031103,1936.75617452,0,344914.70724152,0.00031723,0.00032099,11019.5365869
2021-02-19T17:05:02,BITFINEX,tETHBTC,0.035913,37511.2018712,0,149.41652788,0.035898,0.035917,268.08381284
2021-02-19T17:05:02,BITFINEX,tOMGBTC,0.00011933,48918.07079074,0,1039.90563627,0.00011982,0.0001201,142.2907169
2021-02-19T17:05:02,BITFINEX,tNEOUSD,46.594,88629.92303413,0,9566.28829253,46.5,46.572,10019.90225346
2021-02-19T17:05:02,BITFINEX,tMNAUSD,0.31707,264379.12544611,0,27279.90932884,0.31677,0.31753,74742.48189303
2021-02-19T17:05:02,BITFINEX,tMNABTC,0.00000588,16400.29230146,0,94947.52865046,0.00000586,0.00000592,79904.33949034
2021-02-19T17:05:02,BITFINEX,tETHUSD,1944.3,119532.05691255,0,821.89382087,1944.3,1944.4,320.53786235
2021-02-19T17:05:02,BITFINEX,tLTCUSD,231.5,94953.43918111,0,2359.65525977,231.57,231.74,1433.2135721
2021-02-19T17:05:02,BITFINEX,tBATUSD,0.61833,426330.57517565,0,121769.38122454,0.61989,0.62287,85803.99722434
2021-02-19T17:05:03,BITFINEX,tDSHBTC,0.0057749,10423.49060328,0,2279.64887445,0.0057651,0.005775,2179.99562893
2021-02-19T17:05:03,BITFINEX,tFUNUSD,0.03624,307536.23301876,0,546810.81381882,0.035,0.036449,377225.26561473
2021-02-19T17:05:03,BITFINEX,tOMGUSD,6.5085,562750.21740321,0,54985.82205603,6.492,6.5011,98841.93724906
2021-02-19T17:05:03,BITFINEX,tZRXUSD,1.525,632998.5632922,0,59449.34016724,1.5257,1.5281,218750.20705862
2021-02-19T17:05:04,BITFINEX,tZRXBTC,0.00002822,69763.62823437,0,53808.1108538,0.00002818,0.00002823,47290.78753883
2021-02-19T17:05:04,BITFINEX,tZRXETH,0.00078446,13852.68522796,0,39966.76550062,0.00078519,0.00078841,48202.20456808
2021-02-19T17:05:04,BITFINEX,tTRXUSD,0.060436,205128997.540244,0,4818552.96078396,0.060387,0.060463,8073720.81975563
2021-02-19T17:05:05,BITFINEX,tTRXBTC,0.00000112,13564829.9707883,0,5807558.78379697,0.00000111,0.00000112,3263990.37733574
2021-02-19T17:05:05,BITFINEX,tTRXETH,0.00003108,3264391.66049422,0,1160778.35230933,0.00003106,0.0000311,957272.74102476
2021-02-19T17:05:05,BITFINEX,tRCNUSD,0.1,6609.8685231,0,37303.01827851,0.094642,0.1,37061.50486848
2021-02-19T17:05:06,BITFINEX,tSNGUSD,0.015282,141995.871015,0,367882.94251748,0.014648,0.01522,796001.89892905
2021-02-19T17:05:06,BITFINEX,tREPUSD,33.503,259.43933018,0,700.34660468,33.725,34.308,701.99097913
2021-02-19T17:05:06,BITFINEX,tREPBTC,0.00062501,240.26380689,0,362.3918819,0.00062749,0.00063363,369.9054384
2021-02-19T17:05:06,BITFINEX,tNECUSD,0.13333,55070.259459,0,63524.55479282,0.13336,0.14677,37970.79229443
2021-02-19T17:05:08,BITFINEX,tNECETH,0.00009115,4670.69852845,0,832402.952,0.0000265,0.00009299,20973.36623713
2021-02-19T17:05:08,BITFINEX,tBTCGBP,38644,380.30611158,0,8.23282634,38631,38632,15.97715856
2021-02-19T17:05:09,BITFINEX,tETHEUR,1601.85091933,8415.56691883,0,1002.15657505,1602,1602.1,351.3561581
2021-02-19T17:05:09,BITFINEX,tETHJPY,205219.76368633,5650.62356031,0,794.25320999,205280,205300,266.55301282
2021-02-19T17:05:09,BITFINEX,tETHGBP,1385,4893.35310903,0,1133.9867628,1386.4,1386.6,339.5824581
2021-02-19T17:05:09,BITFINEX,tNEOEUR,38.461,597.35024289,0,9766.49251424,38.313,38.374,14643.28046964
2021-02-19T17:05:09,BITFINEX,tNEOJPY,4931.41920178,98.733457,0,9436.49692112,4909.5,4917.2,10018.65496053
2021-02-19T17:05:10,BITFINEX,tNEOGBP,33.299,138.50610322,0,9566.49692112,33.159,33.211,10018.65496053
2021-02-19T17:05:10,BITFINEX,tEOSEUR,4.1991,537659.0715388,0,29416.46797086,4.2001,4.2032,49136.05666502
2021-02-19T17:05:10,BITFINEX,tEOSJPY,538.65999951,105874.06174461,0,28994.30470147,538.22,538.6,48125.59959046
2021-02-19T17:05:11,BITFINEX,tEOSGBP,3.696,39600.38678856,0,29905.88473932,3.6351,3.6377,49235.77357112
2021-02-19T17:05:11,BITFINEX,tIOTJPY,156.10999957,164185.25011032,0,307454.24951977,156.78,156.96,339481.6905728
2021-02-19T17:05:12,BITFINEX,tIOTGBP,1.0604,132387.13974062,0,307454.24951977,1.0589,1.0602,477959.66490117
2021-02-19T17:05:12,BITFINEX,tIOSUSD,0.04662,143679.58239716,0,165044.05986686,0.04662,0.05,76390.25243709
2021-02-19T17:05:12,BITFINEX,tREQUSD,0.10943,74098.25964386,0,46218.66315888,0.10639,0.10943,43582.04564506
2021-02-19T17:05:12,BITFINEX,tXMRBTC,0.0049581,10180.32087659,0,1575.68442781,0.0049516,0.0049628,4245.83173895
2021-02-19T17:05:12,BITFINEX,tETHBTC,0.035913,37511.2018712,0,111.62002618,0.035899,0.03592,201.64499355
2021-02-19T17:05:12,BITFINEX,tXMRUSD,268.1,18784.45030885,0,2759.37128014,267.99,268.46,3132.65245343
2021-02-19T17:05:12,BITFINEX,tLTCBTC,0.0042747,8567.41933427,0,862.89024171,0.0042735,0.0042803,614.45299181
2021-02-19T17:05:12,BITFINEX,tETCUSD,15.213,92542.09354867,0,34260.63372383,15.149,15.192,60772.19580593
2021-02-19T17:05:12,BITFINEX,tLRCUSD,0.74467,5798.1932507,0,18264.75050394,0.73472,0.74046,13945.06186741
2021-02-19T17:05:12,BITFINEX,tLTCUSD,231.7,94958.73918111,0,1454.49287813,231.52,231.7,1566.03441811
2021-02-19T17:05:12,BITFINEX,tZECUSD,175.27,27005.66031832,0,2507.37205359,175,175.31,3801.90058191
2021-02-19T17:05:13,BITFINEX,tEOSBTC,0.00009423,498232.21844728,0,87300.8749642,0.00009408,0.00009424,163991.98020519
2021-02-19T17:05:13,BITFINEX,tETHUSD,1944.4,119533.72032531,0,899.43156398,1944.3,1944.4,355.86243953
2021-02-19T17:05:13,BITFINEX,tDSHBTC,0.0057749,10423.49060328,0,2209.46987503,0.0057682,0.0057792,3828.89643656
2021-02-19T17:05:13,BITFINEX,tIOTETH,0.00076207,283598.6525831,0,149251.08777762,0.00076228,0.0007664,230361.64362664
2021-02-19T17:05:13,BITFINEX,tDSHUSD,312.54,58072.6580958,0,2409.95009074,312.45,312.97,3267.08091704
2021-02-19T17:05:13,BITFINEX,tIOTEUR,1.22209895,830979.17480017,0,404072.22561477,1.2235,1.224,340219.12572981
2021-02-19T17:05:13,BITFINEX,tIOTUSD,1.4868,18394797.1425559,0,307454.62986083,1.485,1.4855,337513.32572981
2021-02-19T17:05:13,BITFINEX,tOMGUSD,6.5085,562750.21740321,0,55279.3315515,6.4932,6.5023,99507.53103447
